2011-06-07,00:00,1.45750,1.46960,1.45640,1.46920,1471
2011-06-08,00:00,1.46920,1.46950,1.45650,1.45830,1511
2011-06-09,00:00,1.45830,1.46520,1.44780,1.45100,2751
2011-06-10,00:00,1.45100,1.45500,1.43230,1.43470,2911
2011-06-13,00:00,1.43280,1.44300,1.43220,1.44130,1311
2011-06-14,00:00,1.44130,1.44980,1.43790,1.44410,2101
2011-06-15,00:00,1.44400,1.44510,1.41570,1.41800,3281
2011-06-16,00:00,1.41790,1.42190,1.40740,1.42100,2591
2011-06-17,00:00,1.42040,1.43380,1.41280,1.43020,3221
2011-06-20,00:00,1.42770,1.43280,1.41910,1.43040,2471
2011-06-21,00:00,1.43040,1.44230,1.43030,1.44110,1331
2011-06-22,00:00,1.44110,1.44420,1.43420,1.43560,1451
2011-06-23,00:00,1.43550,1.43580,1.41270,1.42560,3631
2011-06-24,00:00,1.42560,1.43060,1.41420,1.41890,2611
2011-06-27,00:00,1.41940,1.42930,1.41030,1.42870,2871
2011-06-28,00:00,1.42870,1.43970,1.42370,1.43710,2361
2011-06-29,00:00,1.43700,1.44480,1.43350,1.44350,1611
2011-06-30,00:00,1.44350,1.45380,1.44270,1.45020,1551
2011-07-01,00:00,1.45030,1.45510,1.44370,1.45260,2051
2011-07-04,00:00,1.45220,1.45780,1.44960,1.45390,1471
2011-07-05,00:00,1.45390,1.45540,1.43980,1.44290,2021
2011-07-06,00:00,1.44290,1.44670,1.42870,1.43190,2501
2011-07-07,00:00,1.43200,1.43750,1.42220,1.43620,2641
2011-07-08,00:00,1.43630,1.43690,1.42060,1.42640,2271
2011-07-11,00:00,1.42050,1.42280,1.39870,1.40290,3061
2011-07-12,00:00,1.40290,1.40620,1.38380,1.39760,3951
2011-07-13,00:00,1.39760,1.41920,1.39520,1.41590,2971
2011-07-14,00:00,1.41660,1.42820,1.41160,1.41430,3091
2011-07-15,00:00,1.41430,1.42000,1.40930,1.41520,2051
2011-07-18,00:00,1.41170,1.41340,1.40150,1.41130,2341
2011-07-19,00:00,1.41140,1.42170,1.40690,1.41540,2561
2011-07-20,00:00,1.41560,1.42390,1.41340,1.42150,1511
2011-07-21,00:00,1.42150,1.44340,1.41390,1.44250,3801
2011-07-22,00:00,1.44280,1.44380,1.43250,1.43580,1561
2011-07-25,00:00,1.43880,1.44180,1.43250,1.43770,1751
2011-07-26,00:00,1.43770,1.45260,1.43580,1.45110,2021
2011-07-27,00:00,1.45110,1.45360,1.43400,1.43690,2501
2011-07-28,00:00,1.43690,1.44000,1.42550,1.43300,2511
2011-07-29,00:00,1.43340,1.44130,1.42300,1.43980,3021
2011-08-01,00:00,1.43860,1.44530,1.41850,1.42500,4001
2011-08-02,00:00,1.42500,1.42830,1.41520,1.42030,2151
2011-08-03,00:00,1.42030,1.43450,1.41450,1.43230,2801
2011-08-04,00:00,1.43230,1.43720,1.40900,1.40920,3331
2011-08-05,00:00,1.40940,1.42980,1.40560,1.42820,2961
2011-08-08,00:00,1.44220,1.44310,1.41300,1.41790,3591
2011-08-09,00:00,1.41800,1.43770,1.41530,1.43750,2531
2011-08-10,00:00,1.43750,1.44010,1.41630,1.41780,2791
2011-08-11,00:00,1.41770,1.42890,1.41040,1.42400,3071
2011-08-12,00:00,1.42400,1.42910,1.41500,1.42480,2741
2011-08-15,00:00,1.42680,1.44750,1.42550,1.44440,2641
2011-08-16,00:00,1.44450,1.44700,1.43540,1.44070,1941
2011-08-17,00:00,1.44070,1.45140,1.43260,1.44270,3561
2011-08-18,00:00,1.44260,1.44510,1.42720,1.43330,2651
2011-08-19,00:00,1.43330,1.44520,1.42590,1.43970,3221
2011-08-22,00:00,1.43780,1.44340,1.43480,1.43580,1521
2011-08-23,00:00,1.43580,1.44990,1.43540,1.44410,2071
2011-08-24,00:00,1.44410,1.44810,1.43870,1.44150,1621
2011-08-25,00:00,1.44140,1.44740,1.43280,1.43790,2571
2011-08-26,00:00,1.43790,1.45020,1.43290,1.45000,2251
2011-08-29,00:00,1.44980,1.45490,1.44660,1.45110,1531
2011-08-30,00:00,1.45100,1.45330,1.43850,1.44410,2271
2011-08-31,00:00,1.44420,1.44660,1.43600,1.43760,1461
2011-09-01,00:00,1.43700,1.43860,1.42270,1.42590,2071
2011-09-02,00:00,1.42590,1.42880,1.41840,1.42050,1541
2011-09-05,00:00,1.41650,1.41750,1.40650,1.40970,1521
2011-09-06,00:00,1.40990,1.42470,1.39730,1.39980,4471
2011-09-07,00:00,1.39980,1.41480,1.39930,1.40980,2101
2011-09-08,00:00,1.40980,1.41000,1.38740,1.38820,2361
2011-09-09,00:00,1.38820,1.39370,1.36280,1.36550,3911
2011-09-12,00:00,1.35850,1.36940,1.35000,1.36790,2941
2011-09-13,00:00,1.36800,1.37400,1.35590,1.36780,3601
2011-09-14,00:00,1.36780,1.37840,1.35920,1.37550,3071
2011-09-15,00:00,1.37550,1.39360,1.37030,1.38770,3441
2011-09-16,00:00,1.38770,1.38940,1.37540,1.37990,2021
2011-09-19,00:00,1.36940,1.37210,1.35870,1.36850,2591
2011-09-20,00:00,1.36850,1.37420,1.35940,1.37010,2801
2011-09-21,00:00,1.37020,1.37890,1.35640,1.35720,3201
2011-09-22,00:00,1.35730,1.36020,1.33860,1.34650,3241
2011-09-23,00:00,1.34660,1.35670,1.34190,1.34970,2651
2011-09-26,00:00,1.35220,1.35510,1.33630,1.35310,3671
2011-09-27,00:00,1.35330,1.36670,1.34800,1.35830,3241
2011-09-28,00:00,1.35820,1.36890,1.35330,1.35430,2731
2011-09-29,00:00,1.35420,1.36760,1.35200,1.35970,2571
2011-09-30,00:00,1.35970,1.35990,1.33840,1.33880,2211
2011-10-03,00:00,1.33430,1.33820,1.31680,1.31760,2611
2011-10-04,00:00,1.31760,1.33690,1.31460,1.33500,2721
2011-10-05,00:00,1.33490,1.33850,1.32610,1.33480,2471
2011-10-06,00:00,1.33480,1.34510,1.32420,1.34370,3291
2011-10-07,00:00,1.34380,1.35250,1.33610,1.33780,2681
2011-10-10,00:00,1.33910,1.36980,1.33780,1.36430,3881
2011-10-11,00:00,1.36420,1.36840,1.35660,1.36400,2341
2011-10-12,00:00,1.36400,1.38340,1.35830,1.37920,3501
2011-10-13,00:00,1.37920,1.38270,1.36850,1.37780,2701
2011-10-14,00:00,1.37770,1.38940,1.37230,1.38820,2371
2011-10-17,00:00,1.38680,1.39150,1.37250,1.37380,2501
2011-10-18,00:00,1.37360,1.38180,1.36530,1.37520,3141
2011-10-19,00:00,1.37520,1.38700,1.37260,1.37610,2791
2011-10-20,00:00,1.37610,1.38440,1.36560,1.37800,3571
2011-10-21,00:00,1.37800,1.39040,1.37040,1.38970,2831
2011-10-24,00:00,1.38960,1.39570,1.38220,1.39290,2371
2011-10-25,00:00,1.39290,1.39610,1.38490,1.39070,2021
2011-10-26,00:00,1.39080,1.39770,1.37980,1.39060,3561
2011-10-27,00:00,1.39070,1.42480,1.38640,1.41890,4861
2011-10-28,00:00,1.41880,1.42010,1.41340,1.41480,941
2011-10-31,00:00,1.41370,1.41730,1.38280,1.38570,4101
2011-11-01,00:00,1.38580,1.38720,1.36080,1.37030,3731
2011-11-02,00:00,1.37040,1.38290,1.36370,1.37470,3411
2011-11-03,00:00,1.37470,1.38560,1.36560,1.38230,3241
2011-11-04,00:00,1.38230,1.38720,1.37110,1.37910,2901
2011-11-07,00:00,1.38290,1.38320,1.36810,1.37760,2491
2011-11-08,00:00,1.37750,1.38480,1.37240,1.38330,1901
2011-11-09,00:00,1.38330,1.38600,1.35230,1.35430,3841
2011-11-10,00:00,1.35440,1.36540,1.34840,1.36060,2781
2011-11-11,00:00,1.36060,1.37970,1.35790,1.37510,2911
2011-11-14,00:00,1.38090,1.38110,1.35920,1.36330,2621
2011-11-15,00:00,1.36330,1.36410,1.34960,1.35390,1961
2011-11-16,00:00,1.35390,1.35580,1.34290,1.34630,1821
2011-11-17,00:00,1.34640,1.35400,1.34220,1.34580,2301
2011-11-18,00:00,1.34550,1.36150,1.34470,1.35240,2671
2011-11-21,00:00,1.35120,1.35420,1.34300,1.34890,2011
2011-11-22,00:00,1.34890,1.35690,1.34690,1.35050,1841
2011-11-23,00:00,1.35060,1.35330,1.33200,1.33410,2611
2011-11-24,00:00,1.33420,1.34120,1.33160,1.33460,1881
2011-11-25,00:00,1.33470,1.33550,1.32120,1.32390,1781
2011-11-28,00:00,1.33250,1.34010,1.32730,1.33200,2511
2011-11-29,00:00,1.33200,1.34430,1.32860,1.33160,3101
2011-11-30,00:00,1.33170,1.35340,1.32590,1.34460,4211
2011-12-01,00:00,1.34460,1.35220,1.34170,1.34610,1951
2011-12-02,00:00,1.34630,1.35530,1.33630,1.33920,3091
